lowercase_lemma,count,type,subtypes,DBpedia_URL,Wikipage,min_relevance,max_relevance,median_relevance,avg_relevance,stdev_relevance,sentiment_labels,min_sentiment_score,max_sentiment_score,median_sentiment_score,avg_sentiment_score,stdev_sentiment_score,min_emotion_sadness,max_emotion_sadness,median_emotion_sadness,avg_emotion_sadness,stdev_emotion_sadness,min_emotion_fear,max_emotion_fear,median_emotion_fear,avg_emotion_fear,stdev_emotion_fear,min_emotion_joy,max_emotion_joy,median_emotion_joy,avg_emotion_joy,stdev_emotion_joy,min_emotion_anger,max_emotion_anger,median_emotion_anger,avg_emotion_anger,stdev_emotion_anger,min_emotion_disgust,max_emotion_disgust,median_emotion_disgust,avg_emotion_disgust,stdev_emotion_disgust
antoni ballas,1,['Person'],['NONE'],['NONE'],['NONE'],0.67166,0.67166,0.67166,0.67166,,['neutral'],0.0,0.0,0.0,0.0,,0.250324,0.250324,0.250324,0.250324,,0.090931,0.090931,0.090931,0.090931,,0.356005,0.356005,0.356005,0.356005,,0.123951,0.123951,0.123951,0.123951,,0.177395,0.177395,0.177395,,
antoni gaudi,2,['Person'],['Architect'],['http://dbpedia.org/resource/Antoni_Gaudí'],['http://en.wikipedia.org/wiki/Antoni_Gaudí'],0.12218599999999999,0.262273,0.1922295,0.1922295,0.09905646765607988,['positive'],0.705384,0.898984,0.802184,0.802184,0.1368958728377156,0.075148,0.179569,0.1273585,0.1273585,0.07383679719828048,0.037334,0.150979,0.0941565,0.0941565,0.0803591501479452,0.386979,0.787583,0.587281,0.587281,0.2832698049704557,0.040042,0.050559,0.0453005,0.0453005,0.007436642017738919,0.028044,0.036331,0.0321875,,0.005859793895692921
antonia,1,['Person'],['NONE'],['NONE'],['NONE'],0.546635,0.546635,0.546635,0.546635,,['neutral'],0.0,0.0,0.0,0.0,,0.361585,0.361585,0.361585,0.361585,,0.068085,0.068085,0.068085,0.068085,,0.564079,0.564079,0.564079,0.564079,,0.018838,0.018838,0.018838,0.018838,,0.012461,0.012461,0.012461,,
aphra,1,['Person'],['NONE'],['NONE'],['NONE'],0.523932,0.523932,0.523932,0.523932,,['negative'],-0.42266899999999996,-0.42266899999999996,-0.42266899999999996,-0.42266899999999996,,0.526321,0.526321,0.526321,0.526321,,0.21192199999999997,0.21192199999999997,0.21192199999999997,0.21192199999999997,,0.064248,0.064248,0.064248,0.064248,,0.188664,0.188664,0.188664,0.188664,,0.294695,0.294695,0.294695,,
apple,1,['Company'],"['Brand, OperatingSystemDeveloper, ProcessorManufacturer, ProgrammingLanguageDesigner, ProgrammingLanguageDeveloper, ProtocolProvider, SoftwareDeveloper, VentureFundedCompany, VideoGameDeveloper, VideoGamePublisher']",['http://dbpedia.org/resource/Apple_Inc.'],['http://en.wikipedia.org/wiki/Apple_Inc.'],0.406358,0.406358,0.406358,0.406358,,['neutral'],0.0,0.0,0.0,0.0,,0.150599,0.150599,0.150599,0.150599,,0.054153,0.054153,0.054153,0.054153,,0.562619,0.562619,0.562619,0.562619,,0.065571,0.065571,0.065571,0.065571,,0.03205,0.03205,0.03205,,
aragon,7,['Location' 'Person'],['City' 'NONE'],['NONE'],['NONE'],0.155165,0.740445,0.228608,0.3150644285714286,0.20259194453371632,['neutral'],0.0,0.0,0.0,0.0,0.0,0.192699,0.565634,0.261917,0.3119301428571428,0.13923744894056406,0.035903,0.10541199999999999,0.057477999999999994,0.06237471428571428,0.026887259781752187,0.14841400000000002,0.611312,0.371795,0.3659018571428571,0.17682192169093797,0.043762999999999996,0.339326,0.141665,0.1839232857142857,0.13584943786868645,0.023471000000000002,0.17015999999999998,0.083714,,0.05933388111277367
archie,1,['Person'],['NONE'],['NONE'],['NONE'],0.353592,0.353592,0.353592,0.353592,,['neutral'],0.0,0.0,0.0,0.0,,0.128394,0.128394,0.128394,0.128394,,0.16413699999999998,0.16413699999999998,0.16413699999999998,0.16413699999999998,,0.266746,0.266746,0.266746,0.266746,,0.104854,0.104854,0.104854,0.104854,,0.058002,0.058002,0.058002,,
argentina,1,['Location'],['Country'],['NONE'],['NONE'],0.7671399999999999,0.7671399999999999,0.7671399999999999,0.7671399999999999,,['neutral'],0.0,0.0,0.0,0.0,,0.22499,0.22499,0.22499,0.22499,,0.069731,0.069731,0.069731,0.069731,,0.4809229999999999,0.4809229999999999,0.4809229999999999,0.4809229999999999,,0.038288,0.038288,0.038288,0.038288,,0.093686,0.093686,0.093686,,
arimathea,1,['Person'],['NONE'],['NONE'],['NONE'],0.306093,0.306093,0.306093,0.306093,,['negative'],-0.40124499999999996,-0.40124499999999996,-0.40124499999999996,-0.40124499999999996,,0.615842,0.615842,0.615842,0.615842,,0.124375,0.124375,0.124375,0.124375,,0.150319,0.150319,0.150319,0.150319,,0.119747,0.119747,0.119747,0.119747,,0.088746,0.088746,0.088746,,
armed forces,1,['Organization'],['NONE'],['NONE'],['NONE'],0.442616,0.442616,0.442616,0.442616,,['negative'],-0.301366,-0.301366,-0.301366,-0.301366,,0.107654,0.107654,0.107654,0.107654,,0.6559649999999999,0.6559649999999999,0.6559649999999999,0.6559649999999999,,0.07081799999999999,0.07081799999999999,0.07081799999999999,0.07081799999999999,,0.228024,0.228024,0.228024,0.228024,,0.15596400000000002,0.15596400000000002,0.15596400000000002,,
army,3,['Organization'],['ArmedForce' 'NONE'],['http://dbpedia.org/resource/French_Army' 'NONE'],['http://en.wikipedia.org/wiki/French_Army' 'NONE'],0.282478,0.414842,0.296107,0.33114233333333337,0.07280565266744973,['neutral'],0.0,0.0,0.0,0.0,0.0,0.081483,0.359002,0.12875599999999998,0.189747,0.14847264192773024,0.033934,0.072371,0.07095599999999999,0.059086999999999994,0.021794623488374375,0.08594,0.249092,0.11227899999999999,0.14910366666666666,0.0875881603433554,0.024402,0.220732,0.164237,0.13645700000000002,0.1010700921390695,0.249045,0.389533,0.257019,,0.0789096772857001
arnie,1,['Person'],['NONE'],['NONE'],['NONE'],0.261869,0.261869,0.261869,0.261869,,['neutral'],0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
arnold,1,['Person'],['NONE'],['NONE'],['NONE'],0.511898,0.511898,0.511898,0.511898,,['negative'],-0.47065,-0.47065,-0.47065,-0.47065,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,
artie,2,['Person'],['NONE'],['NONE'],['NONE'],0.188057,0.354135,0.271096,0.271096,0.11743488000589943,['negative' 'positive'],-0.697952,0.817351,0.059699500000000016,0.059699500000000016,1.0714810268523192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
artur mas,1,['Person'],"['Politician, President']",['http://dbpedia.org/resource/Artur_Mas_i_Gavarró'],['http://en.wikipedia.org/wiki/Artur_Mas_i_Gavarró'],0.485501,0.485501,0.485501,0.485501,,['neutral'],0.0,0.0,0.0,0.0,,0.159385,0.159385,0.159385,0.159385,,0.259751,0.259751,0.259751,0.259751,,0.156584,0.156584,0.156584,0.156584,,0.14019700000000002,0.14019700000000002,0.14019700000000002,0.14019700000000002,,0.123375,0.123375,0.123375,,
aruba,1,['Location'],['City'],['NONE'],['NONE'],0.47279099999999996,0.47279099999999996,0.47279099999999996,0.47279099999999996,,['neutral'],0.0,0.0,0.0,0.0,,0.098499,0.098499,0.098499,0.098499,,0.056255999999999994,0.056255999999999994,0.056255999999999994,0.056255999999999994,,0.70908,0.70908,0.70908,0.70908,,0.020863999999999997,0.020863999999999997,0.020863999999999997,0.020863999999999997,,0.04027,0.04027,0.04027,,
asia,3,['Location'],"['FieldOfStudy, Continent']",['http://dbpedia.org/resource/Asia'],['http://en.wikipedia.org/wiki/Asia'],0.262182,0.4099100000000001,0.285683,0.31925833333333337,0.07938115489417712,['negative' 'neutral'],-0.460059,0.0,0.0,-0.153353,0.2656151874931101,0.201429,0.41802799999999996,0.393148,0.337535,0.11852588758157434,0.06008400000000001,0.27736500000000003,0.246408,0.19461900000000001,0.11753439339614598,0.028816,0.298126,0.275559,0.20083366666666666,0.14939837886112864,0.096074,0.128655,0.09735,0.10735966666666667,0.018453331957490306,0.142981,0.472575,0.438316,,0.18121287948248418
assad,2,['Person'],['NONE'],['NONE'],['NONE'],0.40258499999999997,0.5657760000000001,0.4841805,0.4841805,0.11539346272861394,['negative'],-0.742883,-0.466071,-0.6044769999999999,-0.6044769999999999,0.19573564231381055,0.126317,0.176582,0.15144950000000001,0.15144950000000001,0.035542722356341795,0.035832,0.219773,0.12780249999999999,0.12780249999999999,0.13006592843823472,0.26250300000000004,0.745504,0.5040035,0.5040035,0.34153328241988357,0.032389999999999995,0.096174,0.06428199999999999,0.06428199999999999,0.04510209893120275,0.010961,0.121644,0.0663025,,0.07826469986207064
atlanta,1,['Location'],"['AdministrativeDivision, GovernmentalJurisdiction, OlympicHostCity, PlaceWithNeighborhoods, City']",['http://dbpedia.org/resource/Atlanta'],['http://en.wikipedia.org/wiki/Atlanta'],0.34121599999999996,0.34121599999999996,0.34121599999999996,0.34121599999999996,,['negative'],-0.7453,-0.7453,-0.7453,-0.7453,,0.506,0.506,0.506,0.506,,0.31149,0.31149,0.31149,0.31149,,0.021205,0.021205,0.021205,0.021205,,0.23231500000000002,0.23231500000000002,0.23231500000000002,0.23231500000000002,,0.298628,0.298628,0.298628,,
atlético bilbao,1,['Location'],['City'],['NONE'],['NONE'],0.154649,0.154649,0.154649,0.154649,,['neutral'],0.0,0.0,0.0,0.0,,0.080542,0.080542,0.080542,0.080542,,0.016447999999999997,0.016447999999999997,0.016447999999999997,0.016447999999999997,,0.552625,0.552625,0.552625,0.552625,,0.018528,0.018528,0.018528,0.018528,,0.399555,0.399555,0.399555,,
audrey 6034037189,1,['Person'],['NONE'],['NONE'],['NONE'],0.9829040000000001,0.9829040000000001,0.9829040000000001,0.9829040000000001,,['neutral'],0.0,0.0,0.0,0.0,,0.10144199999999999,0.10144199999999999,0.10144199999999999,0.10144199999999999,,0.068993,0.068993,0.068993,0.068993,,0.214604,0.214604,0.214604,0.214604,,0.049648000000000005,0.049648000000000005,0.049648000000000005,0.049648000000000005,,0.0859,0.0859,0.0859,,
aureole,1,['Location'],['City'],['NONE'],['NONE'],0.259125,0.259125,0.259125,0.259125,,['negative'],-0.490845,-0.490845,-0.490845,-0.490845,,0.151545,0.151545,0.151545,0.151545,,0.093654,0.093654,0.093654,0.093654,,0.174219,0.174219,0.174219,0.174219,,0.08686,0.08686,0.08686,0.08686,,0.07294500000000001,0.07294500000000001,0.07294500000000001,,
aureole juncker,1,['Person'],['NONE'],['NONE'],['NONE'],0.774375,0.774375,0.774375,0.774375,,['negative'],-0.36080100000000004,-0.36080100000000004,-0.36080100000000004,-0.36080100000000004,,0.35539299999999996,0.35539299999999996,0.35539299999999996,0.35539299999999996,,0.10343599999999999,0.10343599999999999,0.10343599999999999,0.10343599999999999,,0.173743,0.173743,0.173743,0.173743,,0.23972,0.23972,0.23972,0.23972,,0.401515,0.401515,0.401515,,
aurora,1,['Location'],['City'],"['http://dbpedia.org/resource/Aurora,_Illinois']","['http://en.wikipedia.org/wiki/Aurora,_Illinois']",0.273332,0.273332,0.273332,0.273332,,['negative'],-0.8776709999999999,-0.8776709999999999,-0.8776709999999999,-0.8776709999999999,,0.422285,0.422285,0.422285,0.422285,,0.241458,0.241458,0.241458,0.241458,,0.019952,0.019952,0.019952,0.019952,,0.089487,0.089487,0.089487,0.089487,,0.06916,0.06916,0.06916,,
austin,2,['Location' 'Person'],['City' 'NONE'],['NONE'],['NONE'],0.409149,0.47967299999999996,0.444411,0.444411,0.04986799863640006,['neutral' 'negative'],-0.658387,0.0,-0.3291935,-0.3291935,0.46554991234506743,0.0,0.275467,0.1377335,0.1377335,0.19478458369311472,0.0,0.076337,0.0381685,0.0381685,0.053978410355437476,0.0,0.057210000000000004,0.028605000000000002,0.028605000000000002,0.04045357895168239,0.0,0.542084,0.271042,0.271042,0.38331127237272844,0.0,0.147202,0.073601,,0.10408753240422217
australia,2,['Location'],['Country'],['NONE'],['NONE'],0.5134850000000001,0.514817,0.514151,0.514151,0.0009418662325404027,['negative' 'neutral'],-0.748334,0.0,-0.374167,-0.374167,0.5291520459924539,0.199246,0.31650100000000003,0.25787350000000003,0.25787350000000003,0.08291180562802865,0.023421,0.036708,0.0300645,0.0300645,0.009395327801625655,0.045956,0.140795,0.0933755,0.0933755,0.06706130002095098,0.247202,0.37056500000000003,0.30888350000000003,0.30888350000000003,0.08723081384751608,0.332431,0.513097,0.42276400000000003,,0.12775015372984883
auto realice,1,['Company'],['NONE'],['NONE'],['NONE'],0.43818100000000004,0.43818100000000004,0.43818100000000004,0.43818100000000004,,['neutral'],0.0,0.0,0.0,0.0,,0.409083,0.409083,0.409083,0.409083,,0.108376,0.108376,0.108376,0.108376,,0.16465,0.16465,0.16465,0.16465,,0.08279199999999999,0.08279199999999999,0.08279199999999999,0.08279199999999999,,0.010737,0.010737,0.010737,,
autonomous university of barcelona,1,['Organization'],"['Location, CollegeUniversity, University']",['http://dbpedia.org/resource/Autonomous_University_of_Barcelona'],['http://en.wikipedia.org/wiki/Autonomous_University_of_Barcelona'],0.2381780000000001,0.2381780000000001,0.2381780000000001,0.2381780000000001,,['positive'],0.9130459999999999,0.9130459999999999,0.9130459999999999,0.9130459999999999,,0.22494099999999997,0.22494099999999997,0.22494099999999997,0.22494099999999997,,0.1297,0.1297,0.1297,0.1297,,0.523461,0.523461,0.523461,0.523461,,0.045181,0.045181,0.045181,0.045181,,0.099286,0.099286,0.099286,,
azpilicueta,1,['Person'],['NONE'],['NONE'],['NONE'],0.275878,0.275878,0.275878,0.275878,,['neutral'],0.0,0.0,0.0,0.0,,0.136668,0.136668,0.136668,0.136668,,0.022037,0.022037,0.022037,0.022037,,0.48779399999999995,0.48779399999999995,0.48779399999999995,0.48779399999999995,,0.06089,0.06089,0.06089,0.06089,,0.012913999999999998,0.012913999999999998,0.012913999999999998,,
baghdad,1,['Location'],"['GovernmentalJurisdiction, PlaceWithNeighborhoods, City']",['http://dbpedia.org/resource/Baghdad'],['http://en.wikipedia.org/wiki/Baghdad'],0.530728,0.530728,0.530728,0.530728,,['negative'],-0.6239600000000001,-0.6239600000000001,-0.6239600000000001,-0.6239600000000001,,0.183603,0.183603,0.183603,0.183603,,0.105826,0.105826,0.105826,0.105826,,0.022813,0.022813,0.022813,0.022813,,0.49376499999999995,0.49376499999999995,0.49376499999999995,0.49376499999999995,,0.356561,0.356561,0.356561,,
baghdad government,1,['Organization'],['NONE'],['NONE'],['NONE'],0.6696439999999999,0.6696439999999999,0.6696439999999999,0.6696439999999999,,['negative'],-0.49723199999999995,-0.49723199999999995,-0.49723199999999995,-0.49723199999999995,,0.182612,0.182612,0.182612,0.182612,,0.129938,0.129938,0.129938,0.129938,,0.036251,0.036251,0.036251,0.036251,,0.35483600000000004,0.35483600000000004,0.35483600000000004,0.35483600000000004,,0.324293,0.324293,0.324293,,
baker,1,['Person'],['NONE'],['NONE'],['NONE'],0.19986199999999998,0.19986199999999998,0.19986199999999998,0.19986199999999998,,['neutral'],0.0,0.0,0.0,0.0,,0.112528,0.112528,0.112528,0.112528,,0.221056,0.221056,0.221056,0.221056,,0.45937,0.45937,0.45937,0.45937,,0.046803,0.046803,0.046803,0.046803,,0.223516,0.223516,0.223516,,
bali,1,['Location'],['City'],['NONE'],['NONE'],0.626164,0.626164,0.626164,0.626164,,['negative'],-0.6098399999999999,-0.6098399999999999,-0.6098399999999999,-0.6098399999999999,,0.24662800000000001,0.24662800000000001,0.24662800000000001,0.24662800000000001,,0.528671,0.528671,0.528671,0.528671,,0.23920999999999998,0.23920999999999998,0.23920999999999998,0.23920999999999998,,0.077856,0.077856,0.077856,0.077856,,0.090987,0.090987,0.090987,,
ballard,1,['Location'],['City'],['NONE'],['NONE'],0.15265399999999998,0.15265399999999998,0.15265399999999998,0.15265399999999998,,['neutral'],0.0,0.0,0.0,0.0,,0.335527,0.335527,0.335527,0.335527,,0.25667,0.25667,0.25667,0.25667,,0.009425,0.009425,0.009425,0.009425,,0.18886,0.18886,0.18886,0.18886,,0.23739699999999997,0.23739699999999997,0.23739699999999997,,
bangladesh,1,['Location'],['Country'],['NONE'],['NONE'],0.212885,0.212885,0.212885,0.212885,,['negative'],-0.523066,-0.523066,-0.523066,-0.523066,,0.186204,0.186204,0.186204,0.186204,,0.111051,0.111051,0.111051,0.111051,,0.18674200000000002,0.18674200000000002,0.18674200000000002,0.18674200000000002,,0.137071,0.137071,0.137071,0.137071,,0.078053,0.078053,0.078053,,
bank of spain,1,['Company'],"['Location, Facility']",['http://dbpedia.org/resource/Bank_of_Spain'],['http://en.wikipedia.org/wiki/Bank_of_Spain'],0.396154,0.396154,0.396154,0.396154,,['neutral'],0.0,0.0,0.0,0.0,,0.658431,0.658431,0.658431,0.658431,,0.151621,0.151621,0.151621,0.151621,,0.121397,0.121397,0.121397,0.121397,,0.12679,0.12679,0.12679,0.12679,,0.117147,0.117147,0.117147,,
banks,2,['Company' 'Person'],['NONE'],['NONE'],['NONE'],0.217723,0.25927,0.2384965,0.2384965,0.02937816543795749,['neutral'],0.0,0.0,0.0,0.0,0.0,0.4623850000000001,0.4623850000000001,0.4623850000000001,0.4623850000000001,0.0,0.28294400000000003,0.28294400000000003,0.28294400000000003,0.28294400000000003,0.0,0.102377,0.102377,0.102377,0.102377,0.0,0.315809,0.315809,0.315809,0.315809,0.0,0.140121,0.140121,0.140121,,0.0
bannon,1,['Person'],['NONE'],['NONE'],['NONE'],0.33202600000000004,0.33202600000000004,0.33202600000000004,0.33202600000000004,,['negative'],-0.355242,-0.355242,-0.355242,-0.355242,,0.65965,0.65965,0.65965,0.65965,,0.076391,0.076391,0.076391,0.076391,,0.039341,0.039341,0.039341,0.039341,,0.114426,0.114426,0.114426,0.114426,,0.396555,0.396555,0.396555,,
bar,1,['Person'],['NONE'],['NONE'],['NONE'],0.341109,0.341109,0.341109,0.341109,,['negative'],-0.8338760000000001,-0.8338760000000001,-0.8338760000000001,-0.8338760000000001,,0.452725,0.452725,0.452725,0.452725,,0.232514,0.232514,0.232514,0.232514,,0.144128,0.144128,0.144128,0.144128,,0.10831800000000001,0.10831800000000001,0.10831800000000001,0.10831800000000001,,0.243213,0.243213,0.243213,,
barbara,1,['Person'],['NONE'],['NONE'],['NONE'],0.438542,0.438542,0.438542,0.438542,,['neutral'],0.0,0.0,0.0,0.0,,0.13977699999999998,0.13977699999999998,0.13977699999999998,0.13977699999999998,,0.078974,0.078974,0.078974,0.078974,,0.191236,0.191236,0.191236,0.191236,,0.09764600000000001,0.09764600000000001,0.09764600000000001,0.09764600000000001,,0.18071500000000001,0.18071500000000001,0.18071500000000001,,
barcelona,116,['Location'],"['Country, OlympicHostCity, City' 'City']",['http://dbpedia.org/resource/Barcelona' 'NONE'],['http://en.wikipedia.org/wiki/Barcelona' 'NONE'],0.139572,0.931768,0.3968775,0.4598804051724138,0.2137995911587167,['positive' 'negative' 'neutral'],-0.8560479999999999,0.9570290000000001,0.0,-0.008605413793103448,0.4375726534417496,0.0,0.683441,0.244281,0.28567092241379305,0.16811670256736644,0.0,0.743893,0.120867,0.15463422413793104,0.12351541712128482,0.0,0.946787,0.252185,0.2903667931034482,0.21444261105510434,0.0,0.480275,0.12506849999999997,0.15516724137931026,0.1067271286629453,0.0,0.465235,0.15646900000000002,,0.12658830235506935
barcelona harbor,1,['Location'],['City'],['NONE'],['NONE'],0.27961199999999997,0.27961199999999997,0.27961199999999997,0.27961199999999997,,['neutral'],0.0,0.0,0.0,0.0,,0.411272,0.411272,0.411272,0.411272,,0.140033,0.140033,0.140033,0.140033,,0.109529,0.109529,0.109529,0.109529,,0.34979699999999997,0.34979699999999997,0.34979699999999997,0.34979699999999997,,0.09063,0.09063,0.09063,,
barcelona spain,2,['Company' 'Facility'],['NONE'],['NONE'],['NONE'],0.289586,0.319234,0.30441,0.30441,0.020964301848618767,['neutral' 'negative'],-0.325571,0.0,-0.1627855,-0.1627855,0.23021346185768546,0.271378,0.275276,0.273327,0.273327,0.002756302233065171,0.034206,0.13264700000000001,0.08342650000000001,0.08342650000000001,0.06960829864678493,0.34581,0.498722,0.42226600000000003,0.42226600000000003,0.10812511212479735,0.079297,0.15573599999999999,0.1175165,0.1175165,0.05405053524711849,0.075977,0.089363,0.08267,,0.009465331372963121
barcelona state,1,['Location'],['City'],['NONE'],['NONE'],0.452487,0.452487,0.452487,0.452487,,['negative'],-0.7354970000000001,-0.7354970000000001,-0.7354970000000001,-0.7354970000000001,,0.34915999999999997,0.34915999999999997,0.34915999999999997,0.34915999999999997,,0.147423,0.147423,0.147423,0.147423,,0.048398000000000004,0.048398000000000004,0.048398000000000004,0.048398000000000004,,0.27436900000000003,0.27436900000000003,0.27436900000000003,0.27436900000000003,,0.538114,0.538114,0.538114,,
barcelona wind independence,1,['Organization'],['NONE'],['NONE'],['NONE'],0.456424,0.456424,0.456424,0.456424,,['neutral'],0.0,0.0,0.0,0.0,,0.074784,0.074784,0.074784,0.074784,,0.198441,0.198441,0.198441,0.198441,,0.07694400000000001,0.07694400000000001,0.07694400000000001,0.07694400000000001,,0.029095,0.029095,0.029095,0.029095,,0.031508,0.031508,0.031508,,
barcelona-based open university,1,['Organization'],['NONE'],['NONE'],['NONE'],0.1925,0.1925,0.1925,0.1925,,['neutral'],0.0,0.0,0.0,0.0,,0.263474,0.263474,0.263474,0.263474,,0.118345,0.118345,0.118345,0.118345,,0.13165,0.13165,0.13165,0.13165,,0.090838,0.090838,0.090838,0.090838,,0.596537,0.596537,0.596537,,
barr,1,['Person'],['NONE'],['NONE'],['NONE'],0.308827,0.308827,0.308827,0.308827,,['neutral'],0.0,0.0,0.0,0.0,,0.331358,0.331358,0.331358,0.331358,,0.075455,0.075455,0.075455,0.075455,,0.130206,0.130206,0.130206,0.130206,,0.23073400000000002,0.23073400000000002,0.23073400000000002,0.23073400000000002,,0.507078,0.507078,0.507078,,
barsa,1,['Location'],['City'],['NONE'],['NONE'],0.557752,0.557752,0.557752,0.557752,,['positive'],0.759716,0.759716,0.759716,0.759716,,0.035153,0.035153,0.035153,0.035153,,0.014280000000000001,0.014280000000000001,0.014280000000000001,0.014280000000000001,,0.7170920000000001,0.7170920000000001,0.7170920000000001,0.7170920000000001,,0.058428999999999995,0.058428999999999995,0.058428999999999995,0.058428999999999995,,0.230461,0.230461,0.230461,,
